rodzaj_zabudowy,metry_kwadratowe,stan_mieszkania,okres,bialystok_wlasnosc_prywatna,bialystok_spółdzielnia,bydgoszcz_wlasnosc_prywatna,bydgoszcz_spółdzielnia,czestochowa_wlasnosc_prywatna,czestochowa_spółdzielnia,gdansk_wlasnosc_prywatna,gdansk_spółdzielnia,gdynia_wlasnosc_prywatna,gdynia_spółdzielnia,katowice_wlasnosc_prywatna,katowice_spółdzielnia,krakow_wlasnosc_prywatna,krakow_spółdzielnia,krakow_udział,lodz_wlasnosc_prywatna,lodz_spółdzielnia,lublin_wlasnosc_prywatna,lublin_spółdzielnia,poznan_wlasnosc_prywatna,poznan_spółdzielnia,radom_wlasnosc_prywatna,radom_spółdzielnia,radom_udział,rzeszow_wlasnosc_prywatna,rzeszow_spółdzielnia,szczecin_wlasnosc_prywatna,szczecin_spółdzielnia,warszawa_wlasnosc_prywatna,warszawa_spółdzielnia,wroclaw_wlasnosc_prywatna,wroclaw_spółdzielnia
blok_mieszkań,74.1,wysoki_poziom_jakosci,listopad_2023,,,539000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,79.58,wysoki_poziom_jakosci,listopad_2023,,,849900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,84.94,wysoki_poziom_jakosci,listopad_2023,,,749000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,85.0,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750000.0,
blok_mieszkań,85.0,wysoki_poziom_jakosci,listopad_2023,,,730000.0,,,,,,,,,,860000.0,,,,,,,,,,,,,,,,1190000.0,980000.0,1290000.0,
blok_mieszkań,86.3,nizki_poziom_jakosci,listopad_2023,,,,550000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,87.69,wysoki_poziom_jakosci,listopad_2023,,,649000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,87.77,wysoki_poziom_jakosci,listopad_2023,,,829000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,90.0,wysoki_poziom_jakosci,listopad_2023,,,699000.0,,,,,,,,,,,1200000.0,,,,830000.0,,,,,,,,,,,,,890000.0,
blok_mieszkań,92.0,wysoki_poziom_jakosci,listopad_2023,,,659000.0,,,,,,1057450.0,,990000.0,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,94.0,wysoki_poziom_jakosci,listopad_2023,,,635000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,98.0,nizki_poziom_jakosci,listopad_2023,,,656000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1260000.0,1250000.0,790000.0,
blok_mieszkań,98.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250000.0,,,
blok_mieszkań,121.2,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140000.0,,,
blok_mieszkań,121.2,wysoki_poziom_jakosci,listopad_2023,,,869000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,131.5,nizki_poziom_jakosci,listopad_2023,,,780000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,133.16,wysoki_poziom_jakosci,listopad_2023,,,925000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,26.0,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339900.0,397700.0
blok_mieszkań,26.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427000.0,459680.0
blok_mieszkań,35.8,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,260000.0,,,,,,,,,
blok_mieszkań,37.5,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,279500.0,245000.0,285000.0,,324000.0,,,,,,,,,553000.0,,,
blok_mieszkań,37.5,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558000.0,,
blok_mieszkań,40.0,nizki_poziom_jakosci,listopad_2023,,,,,199000.0,,,,,,,,,540000.0,,,,,,,,275000.0,,,,,,,549000.0,,,
blok_mieszkań,40.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,599000.0,,,,420000.0,,,,,,,473000.0,,,,,270000.0,,369000.0,,,,,,697000.0,
blok_mieszkań,41.0,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,570000.0,,,,,,,399000.0,,,,,,,,,512000.0,,,
blok_mieszkań,41.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,754000.0,715000.0,,,,,,,,,,,,,,,664000.0,,650000.0,
blok_mieszkań,43.69,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,266000.0,,,,,,,,,,,,,,,,
blok_mieszkań,50.1,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730000.0,,
blok_mieszkań,65.0,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,469000.0,,,,,,487000.0,,,,,399000.0,,,,,,,895000.0,,653333.3333333334,
blok_mieszkań,65.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,664500.0,,,,,,,,,,,682000.0,,799000.0,,389000.0,,,589000.0,,,,,,904500.0,
blok_mieszkań,68.0,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,485000.0,,,,,,,,,498000.0,,,,,,,
blok_mieszkań,68.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,620000.0,,,,,,,,,,,,,,,,,,,,740000.0,
blok_mieszkań,69.0,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,757000.0,,,,,,498000.0,,,,,,,,,,,890000.0,,
blok_mieszkań,69.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,984500.0,,,,,,,545000.0,,,,,,,,,810000.0,1500000.0,,
blok_mieszkań,69.68,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,439000.0,,,,,,,,,,,,,,,,
blok_mieszkań,75.0,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1200000.0,,,,,,499000.0,,,,,,,,,,,1000000.0,,
blok_mieszkań,75.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,708000.0,,,,,,1166666.6666666667,,,607500.0,605000.0,,,,,,,,,,,,1100000.0,,790000.0,
blok_mieszkań,80.0,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,699000.0,,,795000.0,,,,,579000.0,,,,,,,,,,,1200000.0,,740000.0,
blok_mieszkań,80.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1150000.0,,,,,,,,,,,,,,914500.0,,1375000.0,,,
blok_mieszkań,95.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1235000.0,,,,,,,,,,,,,,,,,,,
blok_mieszkań,100.0,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,639000.0,,,,,,,,,,,,,
blok_mieszkań,100.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1199500.0,,,,,,,,,,,,,,,,,,,1145000.0
blok_mieszkań,106.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,750000.0,,,,,898500.0,,,,,,,,,,,1125000.0,,,
blok_mieszkań,25.0,nizki_poziom_jakosci,listopad_2023,,,,,193000.0,,,,,,187000.0,,330000.0,,,,,,,,,,,,,,,,,499000.0,,
blok_mieszkań,25.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,440000.0,,,,409000.0,,,,,,,,,,,,,,,,,,403000.0,
blok_mieszkań,28.0,nizki_poziom_jakosci,listopad_2023,,,,,175000.0,,,,,,,,,,,,,,,,,,,,,,,,,439000.0,,
blok_mieszkań,28.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,490000.0,,,,,,,,,,,,,379000.0,,,509500.0,,,
blok_mieszkań,28.88,nizki_poziom_jakosci,listopad_2023,,,,,259000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,31.1,nizki_poziom_jakosci,listopad_2023,,,,,190000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,31.3,nizki_poziom_jakosci,listopad_2023,,,,,,186000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,34.0,nizki_poziom_jakosci,listopad_2023,,,,,207500.0,,,,,,,,,,,,,,,,,269000.0,,,,,,,,,,399000.0
blok_mieszkań,38.4,nizki_poziom_jakosci,listopad_2023,,,,,,215000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,38.4,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,475000.0,,,,,,,
blok_mieszkań,39.55,nizki_poziom_jakosci,listopad_2023,,,,,185000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,43.0,nizki_poziom_jakosci,listopad_2023,,,,,,330000.0,599900.0,,,,332000.0,,,,,,,,,,,,,,,,,,550000.0,,,
blok_mieszkań,43.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,685000.0,,,,,460000.0,,,,,,,,,,,,,,
blok_mieszkań,44.5,nizki_poziom_jakosci,listopad_2023,,,,,229000.0,230000.0,,,,,,,,,,,365000.0,,,,,,,,,,,,,,,
blok_mieszkań,44.5,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000.0,,,
blok_mieszkań,45.0,nizki_poziom_jakosci,listopad_2023,,,,,,269000.0,,,,,420000.0,,,,,327500.0,290000.0,,330000.0,,,,,,,,,,629000.0,630000.0,529000.0,
blok_mieszkań,45.0,wysoki_poziom_jakosci,listopad_2023,,,,,305000.0,,469000.0,,,,,,960000.0,,,,370000.0,,,524000.0,,300000.0,,,,,,,674000.0,,520000.0,
blok_mieszkań,45.8,nizki_poziom_jakosci,listopad_2023,,,,,,249000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,45.8,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,439000.0,,,,,,,,,420000.0,,,,,
blok_mieszkań,46.0,nizki_poziom_jakosci,listopad_2023,,,,,249666.66666666666,,499000.0,,,,,,,,,299000.0,355000.0,,,,,265000.0,,,,,,,650000.0,,509000.0,
blok_mieszkań,46.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,689000.0,,,397000.0,,,460000.0,,,306000.0,,,,,,,,869000.0,529500.0,
blok_mieszkań,49.28,nizki_poziom_jakosci,listopad_2023,,,,,239000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,49.5,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,419000.0,,,,520000.0
blok_mieszkań,49.5,wysoki_poziom_jakosci,listopad_2023,,,,,,330000.0,,,,,,,,,,,,,,559000.0,,,,,,,,,,,,
blok_mieszkań,51.0,nizki_poziom_jakosci,listopad_2023,,,,,282000.0,315000.0,649000.0,,,,259000.0,,597500.0,,,353000.0,,,,,,,,,,,389000.0,,680000.0,580000.0,,
blok_mieszkań,51.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,598000.0,,,,,,,,,,410000.0,,,,,,,,514500.0,,695000.0,,,
blok_mieszkań,51.5,nizki_poziom_jakosci,listopad_2023,,,,,269000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,51.5,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,430000.0,,,,,,,,,,,,,,,,
blok_mieszkań,51.8,nizki_poziom_jakosci,listopad_2023,,,,,318000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,51.8,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,489999.0,,,,
blok_mieszkań,52.3,nizki_poziom_jakosci,listopad_2023,,,,,,299000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,52.4,nizki_poziom_jakosci,listopad_2023,,,,,259000.0,,,,,,,314000.0,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,62.3,nizki_poziom_jakosci,listopad_2023,,,,,358800.0,,,,,,,,,,,,,510860.0,,,,,,,,,,,,743500.0,,
blok_mieszkań,63.7,nizki_poziom_jakosci,listopad_2023,,,,,330000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,63.7,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890000.0,
blok_mieszkań,67.0,nizki_poziom_jakosci,listopad_2023,,,,,259000.0,,,,,,,,,,,,,,,,,,,,,,,,,735000.0,,
blok_mieszkań,67.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,565000.0,,,,,,,950000.0,,760000.0,
blok_mieszkań,68.9,nizki_poziom_jakosci,listopad_2023,,,,,,359900.0,,,,,,,,,,,,,,,,,,,,,699000.0,,,,,
blok_mieszkań,84.85,nizki_poziom_jakosci,listopad_2023,,,,,,549000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,88.8,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049000.0,,,
blok_mieszkań,63.4,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,639000.0,,,,,,,,,,,,,,,,,,,
blok_mieszkań,70.5,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,829000.0,,,,,,,,,,,,,,,,,,,
blok_mieszkań,110.0,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,739000.0,,,,,,,,,,,1600000.0,,
blok_mieszkań,33.07,wysoki_poziom_jakosci,listopad_2023,,,,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,40.74,wysoki_poziom_jakosci,listopad_2023,,,,,,,480000.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,41.04,wysoki_poziom_jakosci,listopad_2023,,,,,,,735000.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,42.7,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,375760.0,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,42.7,wysoki_poziom_jakosci,listopad_2023,,,,,,,639000.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,43.91,wysoki_poziom_jakosci,listopad_2023,,,,,,,549000.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,44.0,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,270000.0,,459000.0,,,,544333.3333333334,589000.0,,
blok_mieszkań,44.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,640000.0,,,,,,550000.0,,,365000.0,,,,,,,,,,,,,784000.0,,,
blok_mieszkań,45.67,wysoki_poziom_jakosci,listopad_2023,,,,,,,899999.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,48.64,wysoki_poziom_jakosci,listopad_2023,,,,,,,569000.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,48.81,wysoki_poziom_jakosci,listopad_2023,,,,,,,649000.0,,,,,,650000.0,,,,,,,649000.0,,,,,,,,,,,,
blok_mieszkań,49.4,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,380000.0,,,,,,,,,800000.0,,,
blok_mieszkań,49.4,wysoki_poziom_jakosci,listopad_2023,,,,,,,559000.0,,,,,,,,,,,,,,,,,,,,,,,,608000.0,629000.0
blok_mieszkań,50.5,wysoki_poziom_jakosci,listopad_2023,,,,,,,650000.0,,,,,,735000.0,,,,,,,,,,445000.0,,412900.0,,444000.0,,,,,
blok_mieszkań,51.01,wysoki_poziom_jakosci,listopad_2023,,,,,,,669000.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,51.3,wysoki_poziom_jakosci,listopad_2023,,,,,,,980000.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,52.68,wysoki_poziom_jakosci,listopad_2023,,,,,,,925000.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,52.72,nizki_poziom_jakosci,listopad_2023,,,,,,,555000.0,,,,,,,,,,,,,,,,,,,,,,,699000.0,,
blok_mieszkań,55.21,wysoki_poziom_jakosci,listopad_2023,,,,,,,699000.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,56.45,nizki_poziom_jakosci,listopad_2023,,,,,,,674000.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,60.2,nizki_poziom_jakosci,listopad_2023,,,,,,,481500.0,,,,,,,,,,,,,530000.0,,,,,,,,,,,,
blok_mieszkań,60.2,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1080000.0,,,,,,,,,,,,,,,,850000.0,,,
blok_mieszkań,61.27,nizki_poziom_jakosci,listopad_2023,,,,,,,499000.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,62.0,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,671750.0,,,,,510000.0,,,,,,,,,,,720000.0,750000.0,649900.0,
blok_mieszkań,62.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,829000.0,,,,,,,,,,,573000.0,579500.0,,,,,,,,,,1095000.0,,,
blok_mieszkań,63.2,nizki_poziom_jakosci,listopad_2023,,,,,,,,690000.0,,,,,,,,,,,,,,,,,,,,,790000.0,,,629900.0
blok_mieszkań,64.4,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899994.5,,,
blok_mieszkań,64.4,wysoki_poziom_jakosci,listopad_2023,,,,,,,1094800.0,,,,,,,,,,,,,,,,,,,,,,895000.0,,,
blok_mieszkań,65.5,nizki_poziom_jakosci,listopad_2023,,,,,,,,630000.0,,,,,,,,,,,,,,,,,,,,,,725000.0,,
blok_mieszkań,68.04,wysoki_poziom_jakosci,listopad_2023,,,,,,,945000.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,68.8,wysoki_poziom_jakosci,listopad_2023,,,,,,,1012500.0,,,,,,,,,,,650000.0,,,,,,,,,,,,,,
blok_mieszkań,70.0,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,391000.0,350000.0,,,,,,,,,
blok_mieszkań,70.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,1155000.0,,,,,,1029000.0,924000.0,,,,670000.0,,,,486000.0,,,,599000.0,370000.0,,899000.0,,,
blok_mieszkań,72.2,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,619000.0,,,,,,,,,,,,,
blok_mieszkań,72.2,wysoki_poziom_jakosci,listopad_2023,,,,,,,870000.0,,,,,,,,,,,,,,,,,,,,,,,,719000.0,
blok_mieszkań,73.8,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,515000.0,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,73.8,wysoki_poziom_jakosci,listopad_2023,,,,,,,,789000.0,,,,,,,,,,,,,,,,,,,,,,,647300.0,
blok_mieszkań,76.93,wysoki_poziom_jakosci,listopad_2023,,,,,,,760000.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,77.9,wysoki_poziom_jakosci,listopad_2023,,,,,,,749000.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,78.0,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,663000.0,,680000.0,,,,,,,,,,1050000.0,,,
blok_mieszkań,78.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,749000.0,,,,,,1338000.0,,,624000.0,,,,,,,,,,,,,,,,
blok_mieszkań,79.3,nizki_poziom_jakosci,listopad_2023,,,,,,,699000.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,80.8,nizki_poziom_jakosci,listopad_2023,,,,,,,848100.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,81.68,wysoki_poziom_jakosci,listopad_2023,,,,,,,1500000.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,82.5,nizki_poziom_jakosci,listopad_2023,,,,,,,,820000.0,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,84.32,wysoki_poziom_jakosci,listopad_2023,,,,,,,1199000.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,147.8,wysoki_poziom_jakosci,listopad_2023,,,,,,,1499900.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,44.85,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,283600.0,,,,,,,,,,
blok_mieszkań,79.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,715000.0,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,97.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924000.0,,,
blok_mieszkań,31.4,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,455000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,36.69,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,435000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,37.69,nizki_poziom_jakosci,listopad_2023,,,,,,,,,435000.0,,,,,,,,237000.0,,,,396000.0,,,,,,,,,,,
blok_mieszkań,39.5,nizki_poziom_jakosci,listopad_2023,,,,,,,,,455900.0,,288250.0,,487000.0,,,,,,,,,,,,,,,,,,,
blok_mieszkań,39.5,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949000.0,,
blok_mieszkań,45.38,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,589000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,46.72,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,597000.0,285000.0,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,48.16,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,749000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,49.7,nizki_poziom_jakosci,listopad_2023,,,,,,,,,520000.0,,,,695000.0,,,,,,,459000.0,,,,,,,,,,,,
blok_mieszkań,49.7,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,429000.0,,,,,,,,,,,,,,,,
blok_mieszkań,50.59,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,650000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,55.14,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,760000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,60.01,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,750000.0,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,60.1,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,595000.0,,,,,,,,,,,,,,,,,,495000.0,,,,,
blok_mieszkań,61.47,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,699000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,62.29,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,539000.0,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,64.5,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952000.0,737000.0,,
blok_mieszkań,64.5,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,899000.0,,,,,,,,,,,,,,,,,,585000.0,585000.0,788500.0,,,
blok_mieszkań,71.81,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,599000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,76.31,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,908089.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,82.0,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,629000.0,,,,,,,,,,,,,,
blok_mieszkań,82.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,1049000.0,,,,,,,,,,,,,,,,,,,,,,845000.0,
blok_mieszkań,92.7,nizki_poziom_jakosci,listopad_2023,,,,,,,,,799000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,101.6,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,1190000.0,,,,,,,,,,,,,,,,,,,,1890000.0,,,
blok_mieszkań,46.56,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,325000.0,,,,,,,,,,
blok_mieszkań,81.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,749000.0,,,,
blok_mieszkań,30.8,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,280000.0,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,30.8,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,496000.0,,,,,,,,,,,,,,,,,,,
blok_mieszkań,32.0,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,279000.0,,,,,,,,,,,,,,,,,,430000.0,,404000.0,
blok_mieszkań,32.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,500000.0,,,,,,,,,,,,,,,,,,,
blok_mieszkań,36.5,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,329000.0,,,,,,,,,,,,,,,,,,,675000.0,,
blok_mieszkań,36.6,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,300000.0,310000.0,,,,,,
blok_mieszkań,36.6,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,465000.0,,560000.0,,,,,,,,,,,,,,,420000.0,,,,
blok_mieszkań,37.4,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,360000.0,,,,,,,,,,,
blok_mieszkań,37.4,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,305000.0,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,42.3,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,315000.0,,,,,,,,,,,,,,,,,658000.0,,,
blok_mieszkań,42.71,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,279000.0,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,43.8,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,268000.0,,,629000.0,,,,,,,,,,,,,,,,,,
blok_mieszkań,43.8,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,319000.0,,,,,,,,,,
blok_mieszkań,44.2,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,290000.0,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,44.2,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550000.0,
blok_mieszkań,46.98,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,549000.0,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,47.37,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,299999.0,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,47.4,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,315000.0,270000.0,699000.0,,,,,,,,,,,,,,,,,,,
blok_mieszkań,48.2,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,578000.0,,,,,,,,,,,,,,,,,,,
blok_mieszkań,48.2,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,385500.0,,,,,,,,,,,310000.0,,,,,,,,,,
