rodzaj_zabudowy,metry_kwadratowe,stan_mieszkania,okres,bialystok_wlasnosc_prywatna,bialystok_spółdzielnia,bydgoszcz_wlasnosc_prywatna,bydgoszcz_spółdzielnia,czestochowa_wlasnosc_prywatna,czestochowa_spółdzielnia,gdansk_wlasnosc_prywatna,gdansk_spółdzielnia,gdynia_wlasnosc_prywatna,gdynia_spółdzielnia,katowice_wlasnosc_prywatna,katowice_spółdzielnia,krakow_wlasnosc_prywatna,krakow_spółdzielnia,lodz_wlasnosc_prywatna,lodz_spółdzielnia,lublin_wlasnosc_prywatna,lublin_spółdzielnia,poznan_wlasnosc_prywatna,poznan_spółdzielnia,radom_wlasnosc_prywatna,radom_spółdzielnia,rzeszow_wlasnosc_prywatna,rzeszow_spółdzielnia,szczecin_wlasnosc_prywatna,szczecin_spółdzielnia,warszawa_wlasnosc_prywatna,warszawa_spółdzielnia,wroclaw_wlasnosc_prywatna,wroclaw_spółdzielnia
apartamentowiec,48.6,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,679000.0,,,
apartamentowiec,48.7,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,439000.0,,,,,,,,,,,,,,,
apartamentowiec,52.7,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,596000.0,,,,,,,,,,,
apartamentowiec,59.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1198000.0,,,
apartamentowiec,59.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,820000.0,,610000.0,,,,,,,,,,,,999000.0,,1200000.0,
apartamentowiec,62.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500.0,,,
apartamentowiec,63.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1239000.0,,,
apartamentowiec,66.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1716000.0,,,,,,,,,,,,,,1220600.0,,1056333.3333333333,
apartamentowiec,72.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1414500.0,,,,,,,,,,,,,,1773000.0,1850000.0,,
apartamentowiec,79.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,950000.0,,1691666.6666666667,,,
apartamentowiec,55.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1105000.0,,,,,,,,,,664000.0,,,,,,,
apartamentowiec,84.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1200000.0,,860000.0,
apartamentowiec,84.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1635000.0,,1149500.0,
apartamentowiec,118.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,2790000.0,,,,,,,,,,,,,,,,,
apartamentowiec,25.4,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,485000.0,,,,,,,,,,,,,,,,,
apartamentowiec,28.74,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,470000.0,,,,,,,,,,,,392370.0,,,,,
apartamentowiec,29.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,721000.0,,,,,,,,,,,,396185.0,,664333.3333333334,,637500.0,
apartamentowiec,30.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,714990.0,,345000.0,,,,,,,,,,,,,,,
apartamentowiec,30.45,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,850000.0,,,,,,,,,,,,,,,,,
apartamentowiec,30.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,798000.0,,,,,,,,,,,,,,,,,
apartamentowiec,30.53,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,656000.0,,,,,,,,,,,,,,,,,
apartamentowiec,31.58,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,694760.0,,,,,,,,,,,,,,,,,
apartamentowiec,32.36,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,699000.0,,,,,,,,,,,,,,,,,
apartamentowiec,32.87,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,686983.0,,,,,,,,,,,,,,,,,
apartamentowiec,33.4,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,667000.0,,,,,,,,,,,,,,,,,
apartamentowiec,33.8,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,828100.0,,,,,,,,,,,,,,,,,
apartamentowiec,33.83,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,995000.0,,,,,,,,,,,,,,,,,
apartamentowiec,34.3,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,840350.0,,,,,,,,,,,,,,,,,
apartamentowiec,34.59,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,847455.0,,,,,,,,,,,,,,,,,
apartamentowiec,35.09,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,699000.0,,,,,,,,,,,,,,,,,
apartamentowiec,35.77,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,677800.0,,,,,,,,,,,,,,,,,
apartamentowiec,35.79,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,678000.0,,,,,,,,,,,,,,,,,
apartamentowiec,36.2,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,633000.0,,,,,,,,,,,,,,,,,
apartamentowiec,36.41,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,750000.0,,,,,,,,,,,,,,,,,
apartamentowiec,37.67,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,580000.0,,,,,,,,,,,,,,,,,
apartamentowiec,39.04,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,750000.0,,,,,,,,,,,,,,,,,
apartamentowiec,39.76,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1073520.0,,,,,,,,,,,,,,,,,
apartamentowiec,40.4,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,720000.0,,,,,,,,,,,,,,,,,
apartamentowiec,41.42,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,699000.0,,,,,,,,,,,,,,,,,
apartamentowiec,43.06,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,813834.0,,,,,,,,,,,,,,,,,
apartamentowiec,43.79,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1120000.0,,,,,,,,,,,,,,,,,
apartamentowiec,44.6,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1300000.0,,,,,,,,,,,,,,,,,
apartamentowiec,44.63,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1200000.0,,,,,,,,,,,,,,,,,
apartamentowiec,44.71,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,835000.0,,,,,,,,,,,,,,,,,
apartamentowiec,44.79,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,835000.0,,,,,,,,,,,,,,,,,
apartamentowiec,45.41,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1157000.0,,,,,,,,,,,,,,,,,
apartamentowiec,45.51,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1089000.0,,,,,,,,,,,,,,,,,
apartamentowiec,45.58,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,850000.0,,,,,,,,,,,,,,,,,
apartamentowiec,45.77,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,939000.0,,,,,,,,,,,,,,,,,
apartamentowiec,45.79,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,749000.0,,,,,,,,,,,,,,1370000.0,,,
apartamentowiec,45.93,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,860000.0,,,,,,,,,,,,,,,,,
apartamentowiec,46.24,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1225360.0,,,,,,,,,,,,,,,,,
apartamentowiec,46.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1199000.0,,,,,,,,,,,,,,880000.0,,,
apartamentowiec,46.59,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,820000.0,,,,,,,,,,,,,,,,,
apartamentowiec,46.73,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1099000.0,,,,,,,,,,,,,,,,,
apartamentowiec,46.76,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1066333.3333333333,,,,,,,,,,,,,,,,,
apartamentowiec,47.4,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,947000.0,,,,,,,,,,,,,,,,,
apartamentowiec,49.1,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1104700.0,,,,,,,,,,,,,,,,,
apartamentowiec,50.31,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,860000.0,,,,,,,,,,,,,,,,,
apartamentowiec,50.58,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,752300.0,,,,,,,,,,,,,,,,,
apartamentowiec,50.95,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1049000.0,,,,,,,,,,,,,,,,,
apartamentowiec,52.03,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,899000.0,,,,,,,,,,,,,,,,,
apartamentowiec,55.55,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,994345.0,,,,,,,,,,,,,,,,,
apartamentowiec,55.68,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,949000.0,,,,,,,,,,,,,,,,,
apartamentowiec,55.78,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,999999.0,,,,,,,,,,,,,,,,,
apartamentowiec,56.32,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,
apartamentowiec,56.32,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1356300.0,,,
apartamentowiec,56.93,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1300000.0,,,,,,,,,,,,,,,,,
apartamentowiec,57.6,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,855000.0,,,,,,,,,,,,,,,,
apartamentowiec,57.78,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1399000.0,,,,,,,,,,,,,,,,,
apartamentowiec,57.79,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,890000.0,,,,,,,,,,,,,,,,,
apartamentowiec,58.16,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,924744.0,,,,,,,,,,,,,,,,,
apartamentowiec,60.77,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,990000.0,,,,,,,,,,,,,,,,,
apartamentowiec,61.06,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1360000.0,,,,,,,,,,,,,,,,,
apartamentowiec,62.57,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1063000.0,,,,,,,,,,,,,,,,,
apartamentowiec,62.86,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1130000.0,,,,,,,,,,,,,,,,,
apartamentowiec,63.25,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1170000.0,,,,,,,,,,,,,,,,,
apartamentowiec,63.3,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1049000.0,,,,,,,,,,,,,,,,,
apartamentowiec,63.78,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,950000.0,,,,,,,,,,,,,,,,,
apartamentowiec,64.2,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,866500.0,,,,,,,,,,,,,,1690000.0,,,
apartamentowiec,64.42,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1069000.0,,,,,,,,,,,,,,,,,
apartamentowiec,64.48,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1069200.0,,,,,,,,,,,,,,,,,
apartamentowiec,64.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1400000.0,,,,,,,,,,,,,,,,,
apartamentowiec,65.22,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,990000.0,,,,,,,,,,,,,,,,,
apartamentowiec,65.43,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1177000.0,,,,,,,,,,,,,,,,,
apartamentowiec,66.11,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,999000.0,,,,,,,,,,,,,,,,,
apartamentowiec,66.53,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1195000.0,,,,,,,,,,,,,,,,,
apartamentowiec,67.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1190000.0,,,
apartamentowiec,67.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,875000.0,,,,,,1070000.0,,,,770500.0,,,,999000.0,,1000000.0,
apartamentowiec,67.29,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1310000.0,,,,,,,,,,,,,,,,,
apartamentowiec,67.51,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1208429.0,,,,,,,,,,,,,,,,,
apartamentowiec,68.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1500000.0,,,,,,,,617000.0,,,,,,1330000.0,,847500.0,
apartamentowiec,68.51,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1489000.0,,,,,,,,,,,,,,,,,
apartamentowiec,70.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1514150.0,,785000.0,,,,,,,,,,,,1470000.0,,790000.0,
apartamentowiec,70.47,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1761750.0,,,,,,,,,,,,,,,,,
apartamentowiec,72.58,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1199000.0,,,,,,,,,,,,,,,,,
apartamentowiec,72.9,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1650000.0,,,,,,,,,,,,,,,,,
apartamentowiec,73.11,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1570000.0,,,,,,,,,,,,,,,,,
apartamentowiec,74.8,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,2019600.0,,,,,,,,,,,,,,,,,
apartamentowiec,75.7,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1968200.0,,,,,,,,,,,,,,,,,
apartamentowiec,76.35,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1460000.0,,,,,,,,,,,,,,,,,
apartamentowiec,78.66,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1490000.0,,,,,,,,,,,,,,,,,
apartamentowiec,79.62,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1178000.0,,,,,,,,,,,,,,,,,
apartamentowiec,81.23,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,2112000.0,,,,,,,,,,,,,,,,,
apartamentowiec,81.84,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,899999.0,,,,,,,,,,,,,,,,,
apartamentowiec,85.41,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,1650000.0,,,,,,,,,,,,,,,,
apartamentowiec,86.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1390000.0,,,,,,,,,,,,,,1800000.0,,,
apartamentowiec,86.11,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1499000.0,,,,,,,,,,,,,,,,,
apartamentowiec,87.35,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1550000.0,,,,,,,,,,,,,,,,,
apartamentowiec,92.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1270000.0,,,,,,,,,,,,,,1542500.0,,,
apartamentowiec,94.75,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1120000.0,,,,,,,,,,,,,,,,,
apartamentowiec,98.6,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1600000.0,,,,,,,,,,,,,,,,,
apartamentowiec,99.13,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1385000.0,,,,,,,,,,,,,,,,,
apartamentowiec,100.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,2200000.0,,,,,,,,,,,,,,1720000.0,,1320000.0,
apartamentowiec,108.6,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1900000.0,,,,,,,,,,,,,,,,,
apartamentowiec,119.45,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1560000.0,,,,,,,,,,,,,,,,,
apartamentowiec,123.27,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,2588670.0,,,,,,,,,,,,,,,,,
apartamentowiec,125.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,2750000.0,,,,,,,,,,,,,,,,,
apartamentowiec,146.68,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,2666000.0,,,,,,,,,,,,,,,,,
apartamentowiec,30.8,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,590000.0,,,
apartamentowiec,35.62,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,616226.0,,,
apartamentowiec,37.8,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,490000.0,,1125000.0,,,
apartamentowiec,44.86,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,870284.0,,,
apartamentowiec,45.4,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,987000.0,,,
apartamentowiec,46.2,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,885000.0,,,650000.0
apartamentowiec,46.7,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1290000.0,,
apartamentowiec,47.53,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649000.0,
apartamentowiec,50.6,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,650000.0,,,,,,,,,,,
apartamentowiec,52.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1154000.0,,,
apartamentowiec,52.8,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,850080.0,,,
apartamentowiec,53.2,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299000.0,
apartamentowiec,55.03,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1370000.0,,,
apartamentowiec,62.04,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1270000.0,,,
apartamentowiec,65.7,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1200000.0,,,
apartamentowiec,66.7,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1130000.0,1198000.0,,
apartamentowiec,68.2,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,748000.0,,,,,,
apartamentowiec,69.8,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1290000.0,,,
apartamentowiec,71.51,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1400000.0,,,
apartamentowiec,78.4,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119000.0,
apartamentowiec,84.2,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1680000.0,,,
apartamentowiec,85.3,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1683000.0,,,
apartamentowiec,104.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1290000.0,
apartamentowiec,52.9,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,949000.0,,,
apartamentowiec,79.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,870000.0,,,,865000.0,
apartamentowiec,146.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,2090000.0,,,
apartamentowiec,31.87,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,336000.0,,,,,,,,,,,,,,,
apartamentowiec,31.94,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,415220.0,,,,,,,,,,,,,,,
apartamentowiec,35.51,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,479000.0,,,,,,,,,,,,,,,
apartamentowiec,37.94,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,417500.0,,,,,,,,,,,,,,,
apartamentowiec,40.93,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,440000.0,,,,,,,,,,,,,,,
apartamentowiec,49.86,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,635000.0,,,,,,,,,,,,,,,
apartamentowiec,49.97,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,565000.0,,,,,,,,,,,,,,,
apartamentowiec,50.44,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,504300.0,,,,,,,,,,,,,,,
apartamentowiec,50.44,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1299500.0,,,
apartamentowiec,50.9,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,550000.0,,,,,,,,,,,,,,,
apartamentowiec,56.88,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,668000.0,,,,,,,,,,,,,,,
apartamentowiec,57.23,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,495000.0,,,,,,,,,,,,,,,
apartamentowiec,57.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,590000.0,,,,,,,,,,,,,,,
apartamentowiec,62.37,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,759000.0,,,,,,,,,,,,,,,
apartamentowiec,64.1,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,670000.0,,,,,,,,,,,,,,,
apartamentowiec,65.58,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,683000.0,,,,,,,,,,,,,,,
apartamentowiec,66.5,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,730000.0,,,,,,,,,,,,,,,
apartamentowiec,66.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1270000.0,,,
apartamentowiec,68.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,599000.0,,,,,,,,,,,,,,,1014900.0
apartamentowiec,68.55,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,822600.0,,,,,,,,,,,,,,,
apartamentowiec,71.38,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,728000.0,,,,,,,,,,,,,,,
apartamentowiec,73.22,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,850000.0,,,,,,,,,,,,,,,
apartamentowiec,73.31,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,760000.0,,,,,,,,,,,,,,,
apartamentowiec,73.4,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,849000.0,,,,,,,,,,,,,,,
apartamentowiec,74.05,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,729000.0,,,,,,,,,,,,,,,
apartamentowiec,75.63,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,825000.0,,,,,,,,,,,,,,,
apartamentowiec,77.45,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,720000.0,,,,,,,,,,,,,,,
apartamentowiec,80.46,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,699000.0,,,,,,,,,,,,,,,
apartamentowiec,80.6,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,790000.0,,,,,,,,,,,,,,,
apartamentowiec,98.44,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,889000.0,,,,,,,,,,,,,,,
apartamentowiec,32.4,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,485000.0,,627000.0,,,
apartamentowiec,35.1,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555000.0,
apartamentowiec,40.32,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1028160.0,,,
apartamentowiec,50.07,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791100.0,
apartamentowiec,64.75,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850000.0,
apartamentowiec,69.7,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1200000.0,,,
apartamentowiec,136.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,2170000.0,,,
apartamentowiec,41.86,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475000.0,
apartamentowiec,56.72,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,680500.0,,,,,,,,,,,,,
apartamentowiec,62.91,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,680000.0,,,,,,,,,,,,,
apartamentowiec,43.3,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,890000.0,,,
apartamentowiec,44.8,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,650000.0,,,
apartamentowiec,44.9,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620000.0,
apartamentowiec,50.2,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695000.0,
apartamentowiec,58.4,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,785000.0,,,
apartamentowiec,67.3,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875000.0,
apartamentowiec,69.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,777000.0,,,,,
