miasto,rodzaj_zabudowy,metry_kwadratowe,ilosc_pokojow,rok_zabudowy,rodzaj_wlasnosci,stan_mieszkania,wartosc,okres
szczecin,blok_mieszkań,59.6,2.0,,wlasnosc_prywatna,,599000,kwiecien_2024
szczecin,,74.0,3.0,,wlasnosc_prywatna,,645000,kwiecien_2024
szczecin,,35.4,2.0,,spółdzielnia,,345000,kwiecien_2024
szczecin,,63.0,3.0,,spółdzielnia,,510000,kwiecien_2024
szczecin,,76.0,4.0,,wlasnosc_prywatna,nizki_poziom_jakosci,479000,kwiecien_2024
szczecin,,74.89,3.0,1992.0,spółdzielnia,,729000,kwiecien_2024
szczecin,,42.18,2.0,2011.0,wlasnosc_prywatna,,575000,kwiecien_2024
szczecin,,53.96,2.0,2003.0,wlasnosc_prywatna,,519000,kwiecien_2024
szczecin,,85.0,3.0,1920.0,wlasnosc_prywatna,,599000,kwiecien_2024
szczecin,,65.56,2.0,1930.0,wlasnosc_prywatna,,667000,kwiecien_2024
szczecin,,54.0,2.0,2005.0,wlasnosc_prywatna,,459000,kwiecien_2024
szczecin,,65.09,3.0,1872.0,wlasnosc_prywatna,,330000,kwiecien_2024
szczecin,,67.62,3.0,1930.0,wlasnosc_prywatna,,730000,kwiecien_2024
szczecin,,56.15,2.0,2019.0,wlasnosc_prywatna,,719000,kwiecien_2024
szczecin,,33.9,2.0,2023.0,wlasnosc_prywatna,,429900,kwiecien_2024
szczecin,,30.2,1.0,2001.0,wlasnosc_prywatna,,369000,kwiecien_2024
szczecin,,33.4,2.0,1960.0,wlasnosc_prywatna,,372900,kwiecien_2024
szczecin,,84.0,4.0,2023.0,wlasnosc_prywatna,,850000,kwiecien_2024
szczecin,,64.0,3.0,2023.0,wlasnosc_prywatna,,620000,kwiecien_2024
szczecin,,33.59,1.0,2021.0,wlasnosc_prywatna,,559000,kwiecien_2024
szczecin,,35.4,2.0,2023.0,wlasnosc_prywatna,,460000,kwiecien_2024
szczecin,,30.65,1.0,1900.0,wlasnosc_prywatna,,310000,kwiecien_2024
szczecin,,63.7,3.0,1972.0,spółdzielnia,nizki_poziom_jakosci,379000,kwiecien_2024
szczecin,,56.15,3.0,2012.0,wlasnosc_prywatna,,660000,kwiecien_2024
szczecin,,80.45,4.0,,wlasnosc_prywatna,,619000,kwiecien_2024
szczecin,,140.0,4.0,1886.0,wlasnosc_prywatna,,799000,kwiecien_2024
